date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:33:15	490093/490093	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Sep%202023%2016:40:29%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/background-video.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/background-video.png	(from https://lucaswoock.com/works/gp-explorer-2/)
10:33:15	134856/134856	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Sep%202023%2016:40:53%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/final-ambiant-gp-explorer-1620x1080.jpg	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/final-ambiant-gp-explorer-1620x1080.jpg	(from https://lucaswoock.com/works/gp-explorer-2/)
10:33:26	1258670/1258670	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Sep%202023%2016:40:38%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/circuit-illustration@2x-1655x1080.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/circuit-illustration@2x-1655x1080.png	(from https://lucaswoock.com/works/gp-explorer-2/)
10:33:27	911045/911045	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Sep%202023%2016:40:27%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/background-video-2-1701x1080.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/background-video-2-1701x1080.png	(from https://lucaswoock.com/works/gp-explorer-2/)
10:33:28	891069/891069	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Sep%202023%2016:41:11%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/homepage-part-1.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/homepage-part-1.png	(from https://lucaswoock.com/works/gp-explorer-2/)
10:33:28	477736/477736	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Sep%202023%2018:57:12%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/hero-homepage-mobile.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/hero-homepage-mobile.png	(from https://lucaswoock.com/works/gp-explorer-2/)
10:33:29	749359/749359	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Sep%202023%2016:41:17%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/homepage-part-2.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/homepage-part-2.png	(from https://lucaswoock.com/works/gp-explorer-2/)
10:33:29	300285/300285	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2019:50:36%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/screen-mobile-left.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/screen-mobile-left.png	(from https://lucaswoock.com/works/gp-explorer-2/)
10:33:31	232112/232112	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2019:50:29%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/screen-mobile-right.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/screen-mobile-right.png	(from https://lucaswoock.com/works/gp-explorer-2/)
10:33:31	2826/2826	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2005:33:32%20GMT	https://lucaswoock.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flucaswoock.com%2Fworks%2Fparcel-tiny-house%2F	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-json/oembed/1.0/embed4ccb.json	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:33:32	2939/2939	---MCZ	200	added ('OK')	text/xml	date:Fri,%2013%20Oct%202023%2005:33:33%20GMT	https://lucaswoock.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flucaswoock.com%2Fworks%2Fparcel-tiny-house%2F&format=xml	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-json/oembed/1.0/embed00b4	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:33:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Oct%202023%2005:33:33%20GMT	https://lucaswoock.com/?p=91	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/index5cfa.html	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:33:32	922118/922118	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Sep%202023%2016:40:05%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/thumb-parcel.jpg	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/thumb-parcel.jpg	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:33:32	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Oct%202023%2005:33:33%20GMT	https://lucaswoock.com/wp-content/themes/nc	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/themes/nc	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:33:37	596748/596748	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Sep%202023%2016:39:15%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/parcel-left-screen.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/parcel-left-screen.png	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:33:54	413481/413481	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Sep%202023%2016:37:01%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/ambiant-parcel-tiny-house-1621x1080.jpeg	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/ambiant-parcel-tiny-house-1621x1080.jpg	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:33:54	2160578/2160578	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Sep%202023%2016:37:57%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/Homepage-hero-1920x1152.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/Homepage-hero-1920x1152.png	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:33:54	1013602/1013602	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2019:53:20%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/parcel-right-screen.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/parcel-right-screen.png	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:33:56	4234586/4234586	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Sep%202023%2016:38:19%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/homepage-long-screen.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/homepage-long-screen.png	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:33:59	715556/715556	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Sep%202023%2016:38:49%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/homepage-mobile-left.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/homepage-mobile-left.png	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:34:04	99858/99858	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Sep%202023%2016:36:59%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/ambiant-left-908x1080.jpg	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/ambiant-left-908x1080.jpg	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:34:04	81450/81450	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Sep%202023%2016:37:04%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/ambiant-right-908x1080.jpg	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/ambiant-right-908x1080.jpg	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:34:04	659788/659788	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Sep%202023%2016:38:43%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/homepage-mobile-center.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/homepage-mobile-center.png	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:34:06	1376832/1376832	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Sep%202023%2016:38:56%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/homepage-mobile-right.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/homepage-mobile-right.png	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:34:12	199044/199044	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Sep%202023%2016:39:31%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/square-left-parcel-1620x1080.jpeg	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/square-left-parcel-1620x1080.jpg	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:35:22	3072580/3072580	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Sep%202023%2016:37:46%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/fiche-tiny-house-right.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/fiche-tiny-house-right.png	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:35:23	1448633/1448633	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Sep%202023%2016:39:55%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/template-tiny-house-mobile-center.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/template-tiny-house-mobile-center.png	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:35:23	4176347/4176347	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Sep%202023%2016:37:35%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/fiche-tiny-house-left.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/fiche-tiny-house-left.png	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:35:25	292771/292771	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Sep%202023%2016:40:01%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/template-tiny-house-mobile-right.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/template-tiny-house-mobile-right.png	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:35:29	2868/2868	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2005:35:28%20GMT	https://lucaswoock.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flucaswoock.com%2Fworks%2Fmaison-kitsune%2F	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-json/oembed/1.0/embed99f1.json	(from https://lucaswoock.com/works/maison-kitsune/)
10:35:29	160299/160299	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Sep%202023%2016:40:08%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/vignette.jpg	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/vignette.jpg	(from https://lucaswoock.com/works/maison-kitsune/)
10:35:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Oct%202023%2005:35:31%20GMT	https://lucaswoock.com/?p=89	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/index3fbb.html	(from https://lucaswoock.com/works/maison-kitsune/)
10:35:30	2981/2981	---MCZ	200	added ('OK')	text/xml	date:Fri,%2013%20Oct%202023%2005:35:31%20GMT	https://lucaswoock.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flucaswoock.com%2Fworks%2Fmaison-kitsune%2F&format=xml	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-json/oembed/1.0/embed64bd	(from https://lucaswoock.com/works/maison-kitsune/)
10:35:34	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Oct%202023%2005:35:32%20GMT	https://lucaswoock.com/wp-content/themes/nc	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/themes/nc	(from https://lucaswoock.com/works/maison-kitsune/)
10:35:35	4575945/4575945	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Sep%202023%2016:37:31%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/fiche-tiny-house-desktop-1920x2624.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/fiche-tiny-house-desktop-1920x2624.png	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:35:40	57534/57534	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202023%2015:50:20%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/filters-mobile-@2x.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/filters-mobile-@2x.png	(from https://lucaswoock.com/works/maison-kitsune/)
10:35:43	421143/421143	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202023%2015:50:16%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/product-listing-mobile-@2x.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/product-listing-mobile-@2x.png	(from https://lucaswoock.com/works/maison-kitsune/)
10:35:57	429067/429067	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202023%2019:07:30%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/left-screen-listing.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/left-screen-listing.png	(from https://lucaswoock.com/works/maison-kitsune/)
10:35:58	6177295/6177295	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Sep%202023%2016:39:46%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/template-destination-1920x4066.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/template-destination-1920x4066.png	(from https://lucaswoock.com/works/parcel-tiny-house/)
10:35:58	549066/549066	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202023%2019:07:43%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/Right-screen-product-page.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/Right-screen-product-page.png	(from https://lucaswoock.com/works/maison-kitsune/)
10:36:05	160951/160951	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Sep%202023%2019:57:54%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/ambiant-visual-left-1063x1080.jpeg	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/ambiant-visual-left-1063x1080.jpg	(from https://lucaswoock.com/works/maison-kitsune/)
10:36:05	2235260/2235260	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202023%2015:33:31%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/ambiant-visual-1655x1080.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/ambiant-visual-1655x1080.png	(from https://lucaswoock.com/works/maison-kitsune/)
10:36:08	427788/427788	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202023%2019:59:10%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/mobile-product-page.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/mobile-product-page.png	(from https://lucaswoock.com/works/maison-kitsune/)
10:36:09	329834/329834	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202023%2019:59:14%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/mobile-product-page-cross-sell.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/mobile-product-page-cross-sell.png	(from https://lucaswoock.com/works/maison-kitsune/)
10:36:12	305441/305441	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Sep%202023%2014:38:42%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/right-screen-the-bluest-fox.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/right-screen-the-bluest-fox.png	(from https://lucaswoock.com/works/maison-kitsune/)
10:36:13	176275/176275	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Sep%202023%2014:41:11%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/mobile-collection-bluest-fox.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/mobile-collection-bluest-fox.png	(from https://lucaswoock.com/works/maison-kitsune/)
10:36:16	98687/98687	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Sep%202023%2014:41:07%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/mobile-places-the-bluest-fox.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/mobile-places-the-bluest-fox.png	(from https://lucaswoock.com/works/maison-kitsune/)
10:36:20	2883/2883	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2005:36:18%20GMT	https://lucaswoock.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flucaswoock.com%2Fworks%2Fem-strasbourg-business-school%2F	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-json/oembed/1.0/embed7980.json	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:20	920538/920538	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Sep%202023%2019:49:57%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/vignette-em-strasbourg-scaled.jpg	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/vignette-em-strasbourg-scaled.jpg	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:20	448572/448572	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Sep%202023%2014:40:58%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/mobile-Intro-bluest-fox.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/mobile-Intro-bluest-fox.png	(from https://lucaswoock.com/works/maison-kitsune/)
10:36:20	720794/720794	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Sep%202023%2014:38:22%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/left-screen-the-bluest-fox.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/left-screen-the-bluest-fox.png	(from https://lucaswoock.com/works/maison-kitsune/)
10:36:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Oct%202023%2005:36:22%20GMT	https://lucaswoock.com/?p=360	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/index4c85.html	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:21	2996/2996	---MCZ	200	added ('OK')	text/xml	date:Fri,%2013%20Oct%202023%2005:36:22%20GMT	https://lucaswoock.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flucaswoock.com%2Fworks%2Fem-strasbourg-business-school%2F&format=xml	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-json/oembed/1.0/embed9168	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:22	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Oct%202023%2005:36:23%20GMT	https://lucaswoock.com/wp-content/themes/nc	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/themes/nc	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:29	202995/202995	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2021:24:16%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/mobile-left.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/mobile-left.png	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:29	66081/66081	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2021:24:12%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/mobile-center.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/mobile-center.png	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:29	398403/398403	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Sep%202023%2018:28:32%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/ambiant-right.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/ambiant-right.png	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:31	134770/134770	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2021:24:33%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/mobile-right.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/mobile-right.png	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:31	663983/663983	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Sep%202023%2018:28:29%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/ambiant-left.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/ambiant-left.png	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:33	281064/281064	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Sep%202023%2018:30:53%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/ambiant-be-distinctive-1620x1080.jpg	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/ambiant-be-distinctive-1620x1080.jpg	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:34	106933/106933	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2021:33:21%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/Right-screen-template-program.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/Right-screen-template-program.png	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:35	467014/467014	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2021:33:09%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/Left-screen-template-program.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/Left-screen-template-program.png	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:40	750143/750143	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Sep%202023%2018:33:15%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/part-template-program.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/part-template-program.png	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:41	472110/472110	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Sep%202023%2019:11:53%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/Bachelor-program-template.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/Bachelor-program-template.png	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:41	587712/587712	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Sep%202023%2019:12:04%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/Master-program-template.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/Master-program-template.png	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:46	36708/36708	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Sep%202023%2019:16:43%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/mobile-master-program-2.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/mobile-master-program-2.png	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:46	190100/190100	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Sep%202023%2019:16:37%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/mobile-master-program-1.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/mobile-master-program-1.png	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:49	187850/187850	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Sep%202023%2019:14:57%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/ambiant-left-mobile-919x1080.jpg	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/ambiant-left-mobile-919x1080.jpg	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:50	185234/185234	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Sep%202023%2019:44:12%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/Mobile-vie-strasbourg-1.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/Mobile-vie-strasbourg-1.png	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:53	65205/65205	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Sep%202023%2019:44:09%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/Mobile-vie-strasbourg-2.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/Mobile-vie-strasbourg-2.png	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:54	703447/703447	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Sep%202023%2019:40:17%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/page-la-vie-strasbourg.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/page-la-vie-strasbourg.png	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:36:55	325909/325909	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Sep%202023%2019:44:03%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/Mobile-vie-strasbourg-3.png	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/Mobile-vie-strasbourg-3.png	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:37:00	2774/2774	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2005:36:58%20GMT	https://lucaswoock.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flucaswoock.com%2Fworks%2Fsleak-tv%2F	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-json/oembed/1.0/embed5e83.json	(from https://lucaswoock.com/works/sleak-tv/)
10:37:00	594752/594752	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Sep%202023%2019:47:43%20GMT	https://lucaswoock.com/wp-content/uploads/2023/09/final-ambiant-1920x1080.jpg	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/09/final-ambiant-1920x1080.jpg	(from https://lucaswoock.com/works/em-strasbourg-business-school/)
10:37:00	771276/771276	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2019:16:58%20GMT	https://lucaswoock.com/wp-content/uploads/2023/08/vignette-sleak-scaled.jpg	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/wp-content/uploads/2023/08/vignette-sleak-scaled.jpg	(from https://lucaswoock.com/works/sleak-tv/)
10:37:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Oct%202023%2005:37:02%20GMT	https://lucaswoock.com/?p=93	C:/My%20Web%20Sites/Portfolio/lucaswoock.com/index36d4.html	(from https://lucaswoock.com/works/sleak-tv/)
